x,f(x)
-6.533185307179586,-0.2553419212210454
-6.433185307179587,-0.1511352180583054
-6.333185307179587,-0.05004170837553713
-6.233185307179587,0.0500417083755295
-6.133185307179588,0.15113521805829128
-6.033185307179588,0.2553419212210329
-5.933185307179588,0.36502849483042554
-5.833185307179589,0.48305506561657197
-5.733185307179589,0.6131052132881335
-5.633185307179589,0.7602043991336733
-5.53318530717959,0.9315964599440656
-5.43318530717959,1.1383327132284298
-5.3331853071795905,1.3983825892876822
-5.233185307179591,1.743315309983161
-5.133185307179591,2.234496948755301
-5.033185307179592,3.009569673862783
-4.933185307179592,4.455221759562594
-4.833185307179592,8.23809275296517
-4.733185307179593,48.07848247920434
-4.633185307179593,-12.59926478946682
-4.533185307179593,-5.520379922509548
-4.433185307179594,-3.4880595886524106
-4.333185307179594,-2.509475468010779
-4.233185307179594,-1.9245606717323147
-4.133185307179595,-1.5289797578045956
-4.033185307179595,-1.2386276162241185
-3.933185307179595,-1.0124663625978394
-3.833185307179595,-0.8280171685883632
-3.733185307179595,-0.6718647577754009
-3.6331853071795948,-0.5354356559113875
-3.5331853071795947,-0.41291789448494237
-3.4331853071795946,-0.30014809246883284
-3.3331853071795945,-0.19397190591955404
-3.2331853071795944,-0.09184964614026732
-3.1331853071795943,0.008407544502615662
-3.0331853071795942,0.10883402551332205
-2.933185307179594,0.21147800062373845
-2.833185307179594,0.3185723237224895
-2.733185307179594,0.43273900014013705
-2.633185307179594,0.5572696084848824
-2.533185307179594,0.696550851111449
-2.4331853071795937,0.8567631592855923
-2.3331853071795936,1.0471106578821503
-2.2331853071795935,1.282149930673306
-2.1331853071795934,1.5865900390737095
-2.0331853071795933,2.006309027858024
-1.9331853071795932,2.637598498169512
-1.8331853071795932,3.7232685729478567
-1.733185307179593,6.103828260950609
-1.633185307179593,16.007669870724527
-1.533185307179593,-26.5754142310048
-1.4331853071795928,-7.220931544601352
-1.3331853071795927,-4.12905561799076
-1.2331853071795926,-2.84858708903216
-1.1331853071795925,-2.137367132134867
-1.0331853071795924,-1.6773264066244122
-0.9331853071795925,-1.349824394632712
-0.8331853071795925,-1.1004510307540618
-0.7331853071795925,-0.9006702951242903
-0.6331853071795925,-0.7340047454963426
-0.5331853071795926,-0.5902038468644982
-0.4331853071795926,-0.4624819599572568
-0.3331853071795926,-0.34608778477117347
-0.2331853071795926,-0.23750581714324834
-0.1331853071795926,-0.13397842992445586
-0.03318530717959259,-0.033197494483017564
0.06681469282040742,0.06691429547075572
0.16681469282040742,0.16837943744657438
0.26681469282040743,0.27333185876237065
0.36681469282040746,0.3842031731725518
0.46681469282040744,0.5039651470083398
0.5668146928204074,0.6364837321564534
0.6668146928204074,0.7870825897559487
0.7668146928204074,0.9635070240013978
0.8668146928204074,1.1776930015983837
0.9668146928204073,1.449279530126807
1.0668146928204074,1.8132901361470364
1.1668146928204075,2.33921124381019
1.2668146928204076,3.1877154641559766
1.3668146928204077,4.8342189085431
1.4668146928204078,9.582397403455667
1.5668146928204079,251.15184417550844
1.666814692820408,-10.382648395156183
1.766814692820408,-5.036055338173889
1.8668146928204081,-3.2789147042649764
1.9668146928204082,-2.3917281744471435
2.066814692820408,-1.8479378325301572
2.166814692820408,-1.47425773641564
2.2668146928204083,-1.1968813696666434
2.3668146928204084,-0.9789820197501027
2.4668146928204084,-0.8000607122131751
2.5668146928204085,-0.6477302524680182
2.6668146928204086,-0.5139913819899962
2.7668146928204087,-0.39337015592594166
2.866814692820409,-0.2819089151383807
2.966814692820409,-0.1765796456511349
3.066814692820409,-0.07491765295012402
3.166814692820409,0.025227388935945415
3.266814692820409,0.12588068792720333
3.3668146928204092,0.2291090526064366
3.4668146928204093,0.33719502281592467
3.5668146928204094,0.45285069917895215
3.6668146928204095,0.5795166529190175
3.7668146928204096,0.7218221145780366
3.8668146928204097,0.8863495780930096
3.9668146928204098,1.0829968902159364
4.06681469282041,1.3275903701052825
4.1668146928204095,1.6473587352294417
4.266814692820409,2.0937661482937995
4.366814692820409,2.7776147352661513
4.466814692820408,3.9898984502887593
4.566814692820408,6.820751513164881
4.666814692820408,21.92700355749072
4.766814692820407,-18.35552304585213
4.866814692820407,-6.424048286536639
4.966814692820407,-3.8452435260464846
5.066814692820406,-2.7023224545360067
5.166814692820406,-2.0469772532756827
5.266814692820406,-1.614957999201316
5.366814692820405,-1.303421718851419
5.466814692820405,-1.063945912486041
5.5668146928204045,-0.8706669636897035
5.666814692820404,-0.708443982464123
5.766814692820404,-0.5677526065047167
5.8668146928204035,-0.4422263881120918
5.966814692820403,-0.3273662654332066
6.066814692820403,-0.21981161980224803
6.166814692820402,-0.11689877712481013
6.266814692820402,-0.0163720769412242
6.366814692820402,0.08382489707792748
6.466814692820401,0.18572158867512523
