x,f(x)
-6.533185307179586,-3.9163173646458
-6.433185307179587,-6.616591505589497
-6.333185307179587,-19.983330554894675
-6.233185307179587,19.983330554897726
-6.133185307179588,6.616591505590116
-6.033185307179588,3.9163173646459915
-5.933185307179588,2.739512159083776
-5.833185307179589,2.07015736130124
-5.733185307179589,1.6310414237662703
-5.633185307179589,1.3154356922159316
-5.53318530717959,1.0734261485493852
-5.43318530717959,0.8784777845520193
-5.3331853071795905,0.7151118782946139
-5.233185307179591,0.5736196970642443
-5.133185307179591,0.4475280221604409
-5.033185307179592,0.3322734172545339
-4.933185307179592,0.22445571824873164
-4.833185307179592,0.12138731985508006
-4.733185307179593,0.020799325362079298
-4.633185307179593,-0.07936971059105094
-4.533185307179593,-0.18114695257159094
-4.433185307179594,-0.2866923498822288
-4.333185307179594,-0.3984896496289258
-4.233185307179594,-0.5195991036748615
-4.133185307179595,-0.6540308953702972
-4.033185307179595,-0.8073451511184933
-3.933185307179595,-0.9876871340536661
-3.833185307179595,-1.207704426835545
-3.733185307179595,-1.4883947824724155
-3.6331853071795948,-1.867638041956429
-3.5331853071795947,-2.421788964237941
-3.4331853071795946,-3.3316886733299476
-3.3331853071795945,-5.155385751659985
-3.2331853071795944,-10.88735822098715
-3.1331853071795943,118.94079177206747
-3.0331853071795942,9.188302971276139
-2.933185307179594,4.7286242401128025
-2.833185307179594,3.139004632653233
-2.733185307179594,2.310861742704408
-2.633185307179594,1.794463550091711
-2.533185307179594,1.4356453637295157
-2.4331853071795937,1.1671837066778699
-2.3331853071795936,0.9550089023280168
-2.2331853071795935,0.7799399867961321
-2.1331853071795934,0.6302825401474377
-2.0331853071795933,0.4984277028686953
-1.9331853071795932,0.37913276061310996
-1.8331853071795932,0.26858121578059063
-1.733185307179593,0.16383160817245213
-1.633185307179593,0.0624700539226412
-1.533185307179593,-0.03762876436497188
-1.4331853071795928,-0.13848628723639386
-1.3331853071795927,-0.24218612983629656
-1.2331853071795926,-0.3510512295201624
-1.1331853071795925,-0.4678653400088406
-1.0331853071795924,-0.5961868817247569
-0.9331853071795925,-0.740837107386921
-0.8331853071795925,-0.9087183091779832
-0.7331853071795925,-1.1102842021252655
-0.6331853071795925,-1.3623890119726518
-0.5331853071795926,-1.6943298579170134
-0.4331853071795926,-2.162246501663376
-0.3331853071795926,-2.889440321221336
-0.2331853071795926,-4.210423188905995
-0.1331853071795926,-7.463888034542971
-0.03318530717959259,-30.122755213094702
0.06681469282040742,14.944489708287234
0.16681469282040742,5.9389674604257605
0.26681469282040743,3.6585563224423843
0.36681469282040746,2.6027895390413236
0.46681469282040744,1.9842642014755267
0.5668146928204074,1.5711320643057554
0.6668146928204074,1.2705146994930618
0.7668146928204074,1.0378751530497916
0.8668146928204074,0.8491177230762041
0.9668146928204073,0.6899980157123335
1.0668146928204074,0.5514837256683295
1.1668146928204075,0.4274945251935284
1.2668146928204076,0.3137042848536589
1.3668146928204077,0.2068586505738881
1.4668146928204078,0.10435801792559483
1.5668146928204079,0.003981655015446297
1.666814692820408,-0.09631453959921536
1.766814692820408,-0.19856811191487173
1.8668146928204081,-0.3049789610871158
1.9668146928204082,-0.4181077141975607
2.066814692820408,-0.5411437454207111
2.166814692820408,-0.6783074460448809
2.2668146928204083,-0.8355046918965086
2.3668146928204084,-1.021469219889516
2.4668146928204084,-1.2499051443655333
2.5668146928204085,-1.5438525469356168
2.6668146928204086,-1.9455579121353108
2.7668146928204087,-2.5421348949213787
2.866814692820409,-3.547245036607409
2.966814692820409,-5.663166874712623
3.066814692820409,-13.347988900102678
3.166814692820409,39.639457041673595
3.266814692820409,7.944030307320047
3.3668146928204092,4.36473368740169
3.4668146928204093,2.9656428248820914
3.5668146928204094,2.2082333135690533
3.6668146928204095,1.7255759518954519
3.7668146928204096,1.385382880080615
3.8668146928204097,1.1282230225138827
3.9668146928204098,0.9233636855601794
4.06681469282041,0.7532443911299964
4.1668146928204095,0.6070323230845779
4.266814692820409,0.4776082566885015
4.366814692820409,0.3600211315498295
4.466814692820408,0.25063294528902796
4.566814692820408,0.14661141049778434
4.666814692820408,0.04560586663736729
4.766814692820407,-0.05447951537539945
4.866814692820407,-0.1556650814869769
4.966814692820407,-0.26006155220763283
5.066814692820406,-0.37005206329890106
5.166814692820406,-0.48852521365332535
5.266814692820406,-0.6192111500698804
5.366814692820405,-0.7672113986877589
5.466814692820405,-0.9398974029265985
5.5668146928204045,-1.1485447842906664
5.666814692820404,-1.4115442078028264
5.766814692820404,-1.7613305311909515
5.8668146928204035,-2.2612852305560027
5.966814692820403,-3.0546824935571517
6.066814692820403,-4.549350033904681
6.166814692820402,-8.55440941809274
6.266814692820402,-61.0796054520146
6.366814692820402,11.929629917354434
6.466814692820401,5.384403650289988
