x,f(x)
-6.533185307179586,-4.041972501220921
-6.433185307179587,-6.691732447717773
-6.333185307179587,-20.008335764530436
-6.233185307179587,20.00833576453349
-6.133185307179588,6.691732447718408
-6.033185307179588,4.041972501221126
-5.933185307179588,2.9163207762123537
-5.833185307179589,2.2990327315089973
-5.733185307179589,1.9131900391862535
-5.633185307179589,1.6523834483423039
-5.53318530717959,1.467052724475014
-5.43318530717959,1.3310609369790047
-5.3331853071795905,1.2293839914681082
-5.233185307179591,1.1528397793536047
-5.133185307179591,1.0955735167567862
-5.033185307179592,1.0537578582454332
-4.933185307179592,1.0248806610794012
-4.833185307179592,1.0073404992462112
-4.733185307179593,1.0002162825786847
-4.633185307179593,1.0031448305002155
-4.533185307179593,1.0162746766627508
-4.433185307179594,1.0402848184420426
-4.333185307179594,1.0764729447883878
-4.233185307179594,1.1269353258016712
-4.133185307179595,1.194887614840354
-4.033185307179595,1.2852261252536623
-3.933185307179595,1.4055340176513498
-3.833185307179595,1.5679763973345306
-3.733185307179595,1.7931310684083042
-3.6331853071795948,2.118506987423654
-3.5331853071795947,2.620126292243311
-3.4331853071795946,3.478526903158155
-3.3331853071795945,5.251476197072475
-3.2331853071795944,10.933186590930225
-3.1331853071795943,-118.9449954700336
-3.0331853071795942,-9.242559791094775
-2.933185307179594,-4.833206720613383
-2.833185307179594,-3.2944423023963334
-2.733185307179594,-2.517951944318011
-2.633185307179594,-2.0542880597929165
-2.533185307179594,-1.7495935557717552
-2.4331853071795937,-1.5369833457569706
-2.3331853071795936,-1.3827660697044035
-2.2331853071795935,-1.2681901998531413
-2.1331853071795934,-1.1820558702593995
-2.0331853071795933,-1.1173317211047777
-1.9331853071795932,-1.06945857805252
-1.8331853071795932,-1.0354399400593837
-1.733185307179593,-1.0133315330316983
-1.633185307179593,-1.0019493538283748
-1.533185307179593,-1.0007077115260152
-1.4331853071795928,-1.0095436849153785
-1.3331853071795927,-1.0289091901062424
-1.2331853071795926,-1.0598287435938025
-1.1331853071795925,-1.1040371263601547
-1.0331853071795924,-1.1642331372799393
-0.9331853071795925,-1.2445238525964137
-0.8331853071795925,-1.3512101855134504
-0.7331853071795925,-1.4942325821266709
-0.6331853071795925,-1.690001130160515
-0.5331853071795926,-1.9674231033077474
-0.4331853071795926,-2.382290900363662
-0.3331853071795926,-3.0575914327947182
-0.2331853071795926,-4.327547045345358
-0.1331853071795926,-7.5305792999073935
-0.03318530717959259,-30.13934938959407
0.06681469282040742,14.9779094883466
0.16681469282040742,6.022568762247221
0.26681469282040743,3.7927607839782285
0.36681469282040746,2.7882814392637885
0.46681469282040744,2.222004595237667
0.5668146928204074,1.8623791137922656
0.6668146928204074,1.616851137745199
0.7668146928204074,1.4412441962825484
0.8668146928204074,1.3118692418233293
0.9668146928204073,1.2149474316557727
1.0668146928204074,1.1419869962819282
1.1668146928204075,1.0875438239769653
1.2668146928204076,1.0480507517937985
1.3668146928204077,1.0211711420311729
1.4668146928204078,1.0054305525024383
1.5668146928204079,1.0000079267569146
1.666814692820408,1.0046275382141427
1.766814692820408,1.0195240532078864
1.8668146928204081,1.0454722218719046
1.9668146928204082,1.0838883986239123
2.066814692820408,1.1370297063876367
2.166814692820408,1.2083463871588842
2.2668146928204083,1.3030994168447316
2.3668146928204084,1.4294752069139567
2.4668146928204084,1.60070699064864
2.5668146928204085,1.8394240094876413
2.6668146928204086,2.187508991860905
2.7668146928204087,2.7317484920791877
2.866814692820409,3.685505033199099
2.966814692820409,5.7507789951312125
3.066814692820409,13.385395312700487
3.166814692820409,-39.65206872987451
3.266814692820409,-8.006723270078668
3.3668146928204092,-4.477823149917734
3.4668146928204093,-3.1297024402927844
3.5668146928204094,-2.424106921560214
3.6668146928204095,-1.994395238100988
3.7668146928204096,-1.708591737197758
3.8668146928204097,-1.5076097600275655
3.9668146928204098,-1.3611026764396867
4.06681469282041,-1.2519493251600902
4.1668146928204095,-1.1698240214961682
4.266814692820409,-1.10820108593027
4.366814692820409,-1.0628335783002039
4.466814692820408,-1.030930101056445
4.566814692820408,-1.0106903114644705
4.666814692820408,-1.001039407352052
4.766814692820407,-1.0014829092877908
4.866814692820407,-1.0120432883994366
4.966814692820407,-1.033262798583522
5.066814692820406,-1.0662731964894232
5.166814692820406,-1.1129496324519983
5.266814692820406,-1.176189801167676
5.366814692820405,-1.2604020510441911
5.466814692820405,-1.372372809417401
5.5668146928204045,-1.5228772509697897
5.666814692820404,-1.7298719751997935
5.766814692820404,-2.0254098943437095
5.8668146928204035,-2.472531272589082
5.966814692820403,-3.2142005439058345
6.066814692820403,-4.6579593955925205
6.166814692820402,-8.612660477015543
6.266814692820402,-61.087790942000126
6.366814692820402,11.971468997789442
6.466814692820401,5.476477213433588
